id,tubeid,potid,gridid,species,pot,voidtype,datecolonized,worms,dead
T6_2A-44,6,T6_2A,44,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-53,6,T6_2A,53,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-56,6,T6_2A,56,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-74,6,T6_2A,74,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-75,6,T6_2A,75,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-82,6,T6_2A,82,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-83,6,T6_2A,83,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-95,6,T6_2A,95,ACHMIL,T6_2A,crack,99,absent,0
T6_2A-98,6,T6_2A,98,ACHMIL,T6_2A,crack,99,absent,0
T6_2C-101,6,T6_2C,101,CAMROT,T6_2C,crack,99,absent,0
T6_2C-22,6,T6_2C,22,CAMROT,T6_2C,crack,99,absent,0
T6_2C-23,6,T6_2C,23,CAMROT,T6_2C,crack,99,absent,0
T6_2C-26,6,T6_2C,26,CAMROT,T6_2C,crack,99,absent,0
T6_2C-31,6,T6_2C,31,CAMROT,T6_2C,crack,99,absent,0
T6_2C-34,6,T6_2C,34,CAMROT,T6_2C,crack,99,absent,0
T6_2C-38,6,T6_2C,38,CAMROT,T6_2C,crack,99,absent,0
T6_2C-50,6,T6_2C,50,CAMROT,T6_2C,crack,99,absent,0
T6_2C-67,6,T6_2C,67,CAMROT,T6_2C,crack,99,absent,0
T6_2C-68,6,T6_2C,68,CAMROT,T6_2C,crack,99,absent,0
T6_2C-73,6,T6_2C,73,CAMROT,T6_2C,crack,99,absent,0
T6_2C-74,6,T6_2C,74,CAMROT,T6_2C,crack,99,absent,0
T6_2C-85,6,T6_2C,85,CAMROT,T6_2C,crack,99,absent,0
T6_2C-86,6,T6_2C,86,CAMROT,T6_2C,crack,99,absent,0
T6_2C-97,6,T6_2C,97,CAMROT,T6_2C,crack,99,absent,0
T6_2E-19,6,T6_2E,19,CAMROT,T6_2E,crack,99,absent,0
T9_3C-111,9,T9_3C,111,ACHMIL,T9_3C,crack,99,absent,0
T9_3C-71,9,T9_3C,71,ACHMIL,T9_3C,crack,99,absent,0
T9_3C-86,9,T9_3C,86,ACHMIL,T9_3C,crack,99,absent,0
T9_3C-87,9,T9_3C,87,ACHMIL,T9_3C,crack,99,absent,0
T9_3C-93,9,T9_3C,93,ACHMIL,T9_3C,crack,99,absent,0
T9_3C-95,9,T9_3C,95,ACHMIL,T9_3C,crack,99,absent,0
T9_3C-96,9,T9_3C,96,ACHMIL,T9_3C,crack,99,absent,0
T9_3E-104,9,T9_3E,104,CAMROT,T9_3E,crack,99,absent,0
T9_3E-106,9,T9_3E,106,CAMROT,T9_3E,crack,99,absent,0
T9_3E-109,9,T9_3E,109,CAMROT,T9_3E,crack,99,absent,0
T9_3E-11,9,T9_3E,11,CAMROT,T9_3E,crack,99,absent,0
T9_3E-110,9,T9_3E,110,CAMROT,T9_3E,crack,99,absent,0
T9_3E-14,9,T9_3E,14,CAMROT,T9_3E,crack,99,absent,0
T9_3E-16,9,T9_3E,16,CAMROT,T9_3E,crack,99,absent,0
T9_3E-17,9,T9_3E,17,CAMROT,T9_3E,crack,99,absent,0
T9_3E-47,9,T9_3E,47,CAMROT,T9_3E,crack,99,absent,0
T9_3E-73,9,T9_3E,73,CAMROT,T9_3E,crack,99,absent,0
T12_4D-21,12,T12_4D,21,CAMROT,T12_4D,crack,99,present,0
T15_5E-14,15,T15_5E,14,CAMROT,T15_5E,crack,99,present,0
T15_5E-17,15,T15_5E,17,CAMROT,T15_5E,crack,99,present,0
T15_5E-18,15,T15_5E,18,CAMROT,T15_5E,crack,99,present,0
T15_5E-20,15,T15_5E,20,CAMROT,T15_5E,crack,99,present,0
T15_5E-5,15,T15_5E,5,CAMROT,T15_5E,crack,99,present,0
T15_5E-57,15,T15_5E,57,CAMROT,T15_5E,crack,99,present,0
T15_5E-59,15,T15_5E,59,CAMROT,T15_5E,crack,99,present,0
T15_5E-6,15,T15_5E,6,CAMROT,T15_5E,crack,99,present,0
T15_5E-68,15,T15_5E,68,CAMROT,T15_5E,crack,99,present,0
T15_5E-71,15,T15_5E,71,CAMROT,T15_5E,crack,99,present,0
T15_5E-74,15,T15_5E,74,CAMROT,T15_5E,crack,99,present,0
T15_5E-75,15,T15_5E,75,CAMROT,T15_5E,crack,99,present,0
T15_5E-78,15,T15_5E,78,CAMROT,T15_5E,crack,99,present,0
T15_5E-8,15,T15_5E,8,CAMROT,T15_5E,crack,99,present,0
T15_5E-80,15,T15_5E,80,CAMROT,T15_5E,crack,99,present,0
T15_5E-81,15,T15_5E,81,CAMROT,T15_5E,crack,99,present,0
T15_5E-9,15,T15_5E,9,CAMROT,T15_5E,crack,99,present,0
T18_6D-37,18,T18_6D,37,CAMROT,T18_6D,crack,99,present,0
T18_6D-38,18,T18_6D,38,CAMROT,T18_6D,crack,99,present,0
T18_6D-41,18,T18_6D,41,CAMROT,T18_6D,crack,99,present,0
T18_6D-52,18,T18_6D,52,CAMROT,T18_6D,crack,99,present,0
T18_6D-53,18,T18_6D,53,CAMROT,T18_6D,crack,99,present,0
T18_6D-65,18,T18_6D,65,CAMROT,T18_6D,crack,99,present,0
T18_6D-71,18,T18_6D,71,CAMROT,T18_6D,crack,99,present,0
T18_6D-78,18,T18_6D,78,CAMROT,T18_6D,crack,99,present,0
T24_8B-35,24,T24_8B,35,ACHMIL,T24_8B,crack,99,present,0
T24_8B-43,24,T24_8B,43,ACHMIL,T24_8B,crack,99,present,0
T24_8C-40,24,T24_8C,40,CAMROT,T24_8C,crack,99,present,0
T24_8C-41,24,T24_8C,41,CAMROT,T24_8C,crack,99,present,0
T27_9C-10,27,T27_9C,10,ACHMIL,T27_9C,crack,99,present,0
T27_9C-11,27,T27_9C,11,ACHMIL,T27_9C,crack,99,present,0
T27_9C-7,27,T27_9C,7,ACHMIL,T27_9C,crack,99,present,0
T27_9C-8,27,T27_9C,8,ACHMIL,T27_9C,crack,99,present,0
T27_9D-22,27,T27_9D,22,ACHMIL,T27_9D,crack,99,present,0
T27_9D-25,27,T27_9D,25,ACHMIL,T27_9D,crack,99,present,0
T27_9D-26,27,T27_9D,26,ACHMIL,T27_9D,crack,99,present,0
T3_1C-13,3,T3_1C,13,ACHMIL,T3_1C,crack,99,present,0
T3_1C-16,3,T3_1C,16,ACHMIL,T3_1C,crack,99,present,0
T3_1D-101,3,T3_1D,101,ACHMIL,T3_1D,crack,99,present,0
T3_1D-103,3,T3_1D,103,ACHMIL,T3_1D,crack,99,present,0
T3_1D-106,3,T3_1D,106,ACHMIL,T3_1D,crack,99,present,0
T3_1D-107,3,T3_1D,107,ACHMIL,T3_1D,crack,99,present,0
T30_10A-2,30,T30_10A,2,CAMROT,T30_10A,crack,99,present,0
T30_10A-3,30,T30_10A,3,CAMROT,T30_10A,crack,99,present,0
T30_10A-5,30,T30_10A,5,CAMROT,T30_10A,crack,99,present,0
T30_10A-6,30,T30_10A,6,CAMROT,T30_10A,crack,99,present,0
T30_10A-64,30,T30_10A,64,CAMROT,T30_10A,crack,99,present,0
T30_10A-65,30,T30_10A,65,CAMROT,T30_10A,crack,99,present,0
T30_10A-8,30,T30_10A,8,CAMROT,T30_10A,crack,99,present,0
T30_10B-77,30,T30_10B,77,ACHMIL,T30_10B,crack,99,present,0
T33_11E-48,33,T33_11E,48,ACHMIL,T33_11E,crack,99,present,0
T33_11E-53,33,T33_11E,53,ACHMIL,T33_11E,crack,99,present,0
T33_11E-54,33,T33_11E,54,ACHMIL,T33_11E,crack,99,present,0
T33_11E-56,33,T33_11E,56,ACHMIL,T33_11E,crack,99,present,0
T33_11E-57,33,T33_11E,57,ACHMIL,T33_11E,crack,99,present,0
T33_11E-62,33,T33_11E,62,ACHMIL,T33_11E,crack,99,present,0
T6_2B-22,6,T6_2B,22,ACHMIL,T6_2B,crack,99,present,0
T6_2B-65,6,T6_2B,65,ACHMIL,T6_2B,crack,99,present,0
T9_3B-109,9,T9_3B,109,CAMROT,T9_3B,crack,99,present,0
T9_3B-111,9,T9_3B,111,CAMROT,T9_3B,crack,99,present,0
T9_3B-31,9,T9_3B,31,CAMROT,T9_3B,crack,99,present,0
T9_3B-44,9,T9_3B,44,CAMROT,T9_3B,crack,99,present,0
T9_3B-45,9,T9_3B,45,CAMROT,T9_3B,crack,99,present,0
T9_3B-74,9,T9_3B,74,CAMROT,T9_3B,crack,99,present,0
T9_3B-78,9,T9_3B,78,CAMROT,T9_3B,crack,99,present,0
T9_3B-81,9,T9_3B,81,CAMROT,T9_3B,crack,99,present,0
T9_3B-84,9,T9_3B,84,CAMROT,T9_3B,crack,99,present,0
T9_3B-87,9,T9_3B,87,CAMROT,T9_3B,crack,99,present,0
T9_3B-88,9,T9_3B,88,CAMROT,T9_3B,crack,99,present,0
T9_3B-93,9,T9_3B,93,CAMROT,T9_3B,crack,99,present,0
T15_5B-52,15,T15_5B,52,ACHMIL,T15_5B,burrow,99,present,0
T15_5B-55,15,T15_5B,55,ACHMIL,T15_5B,burrow,99,present,0
T15_5B-70,15,T15_5B,70,ACHMIL,T15_5B,burrow,99,present,0
T15_5B-92,15,T15_5B,92,ACHMIL,T15_5B,burrow,99,present,0
T15_5B-95,15,T15_5B,95,ACHMIL,T15_5B,burrow,99,present,0
T15_5B-98,15,T15_5B,98,ACHMIL,T15_5B,burrow,99,present,0
T15_5C-102,15,T15_5C,102,CAMROT,T15_5C,burrow,99,present,0
T15_5C-104,15,T15_5C,104,CAMROT,T15_5C,burrow,99,present,0
T15_5C-11,15,T15_5C,11,CAMROT,T15_5C,burrow,99,present,0
T15_5C-15,15,T15_5C,15,CAMROT,T15_5C,burrow,99,present,0
T15_5C-7,15,T15_5C,7,CAMROT,T15_5C,burrow,99,present,0
T15_5C-8,15,T15_5C,8,CAMROT,T15_5C,burrow,99,present,0
T15_5C-86,15,T15_5C,86,CAMROT,T15_5C,burrow,99,present,0
T15_5C-98,15,T15_5C,98,CAMROT,T15_5C,burrow,99,present,0
T15_5C-99,15,T15_5C,99,CAMROT,T15_5C,burrow,99,present,0
T15_5E-100,15,T15_5E,100,CAMROT,T15_5E,burrow,99,present,0
T15_5E-101,15,T15_5E,101,CAMROT,T15_5E,burrow,99,present,0
T15_5E-37,15,T15_5E,37,CAMROT,T15_5E,burrow,99,present,0
T15_5E-42,15,T15_5E,42,CAMROT,T15_5E,burrow,99,present,0
T15_5E-44,15,T15_5E,44,CAMROT,T15_5E,burrow,99,present,0
T15_5E-94,15,T15_5E,94,CAMROT,T15_5E,burrow,99,present,0
T15_5E-95,15,T15_5E,95,CAMROT,T15_5E,burrow,99,present,0
T15_5E-96,15,T15_5E,96,CAMROT,T15_5E,burrow,99,present,0
T15_5E-97,15,T15_5E,97,CAMROT,T15_5E,burrow,99,present,0
T15_5E-98,15,T15_5E,98,CAMROT,T15_5E,burrow,99,present,0
T15_5E-99,15,T15_5E,99,CAMROT,T15_5E,burrow,99,present,0
T18_6B-82,18,T18_6B,82,ACHMIL,T18_6B,burrow,99,present,0
T18_6B-83,18,T18_6B,83,ACHMIL,T18_6B,burrow,99,present,0
T18_6B-85,18,T18_6B,85,ACHMIL,T18_6B,burrow,99,present,0
T18_6B-87,18,T18_6B,87,ACHMIL,T18_6B,burrow,99,present,0
T18_6D-100,18,T18_6D,100,CAMROT,T18_6D,burrow,99,present,0
T18_6D-101,18,T18_6D,101,CAMROT,T18_6D,burrow,99,present,0
T18_6D-104,18,T18_6D,104,CAMROT,T18_6D,burrow,99,present,0
T18_6D-94,18,T18_6D,94,CAMROT,T18_6D,burrow,99,present,0
T18_6D-95,18,T18_6D,95,CAMROT,T18_6D,burrow,99,present,0
T18_6D-97,18,T18_6D,97,CAMROT,T18_6D,burrow,99,present,0
T21_7C-24,21,T21_7C,24,ACHMIL,T21_7C,burrow,99,present,0
T21_7C-27,21,T21_7C,27,ACHMIL,T21_7C,burrow,99,present,0
T21_7C-29,21,T21_7C,29,ACHMIL,T21_7C,burrow,99,present,0
T21_7C-32,21,T21_7C,32,ACHMIL,T21_7C,burrow,99,present,0
T21_7C-33,21,T21_7C,33,ACHMIL,T21_7C,burrow,99,present,0
T21_7C-59,21,T21_7C,59,ACHMIL,T21_7C,burrow,99,present,0
T21_7C-70,21,T21_7C,70,ACHMIL,T21_7C,burrow,99,present,0
T21_7C-73,21,T21_7C,73,ACHMIL,T21_7C,burrow,99,present,0
T24_8B-94,24,T24_8B,94,ACHMIL,T24_8B,burrow,99,present,0
T24_8B-95,24,T24_8B,95,ACHMIL,T24_8B,burrow,99,present,0
T24_8C-50,24,T24_8C,50,CAMROT,T24_8C,burrow,99,present,0
T24_8C-67,24,T24_8C,67,CAMROT,T24_8C,burrow,99,present,0
T24_8C-68,24,T24_8C,68,CAMROT,T24_8C,burrow,99,present,0
T24_8C-70,24,T24_8C,70,CAMROT,T24_8C,burrow,99,present,0
T24_8C-73,24,T24_8C,73,CAMROT,T24_8C,burrow,99,present,0
T24_8D-77,24,T24_8D,77,ACHMIL,T24_8D,burrow,99,present,0
T24_8D-80,24,T24_8D,80,ACHMIL,T24_8D,burrow,99,present,0
T27_9C-101,27,T27_9C,101,ACHMIL,T27_9C,burrow,99,present,0
T27_9C-102,27,T27_9C,102,ACHMIL,T27_9C,burrow,99,present,0
T27_9C-104,27,T27_9C,104,ACHMIL,T27_9C,burrow,99,present,0
T27_9C-88,27,T27_9C,88,ACHMIL,T27_9C,burrow,99,present,0
T27_9C-91,27,T27_9C,91,ACHMIL,T27_9C,burrow,99,present,0
T27_9C-95,27,T27_9C,95,ACHMIL,T27_9C,burrow,99,present,0
T27_9C-97,27,T27_9C,97,ACHMIL,T27_9C,burrow,99,present,0
T27_9C-98,27,T27_9C,98,ACHMIL,T27_9C,burrow,99,present,0
T27_9C-99,27,T27_9C,99,ACHMIL,T27_9C,burrow,99,present,0
T27_9E-49,27,T27_9E,49,CAMROT,T27_9E,burrow,99,present,0
T27_9E-50,27,T27_9E,50,CAMROT,T27_9E,burrow,99,present,0
T27_9E-52,27,T27_9E,52,CAMROT,T27_9E,burrow,99,present,0
T27_9E-54,27,T27_9E,54,CAMROT,T27_9E,burrow,99,present,0
T27_9E-80,27,T27_9E,80,CAMROT,T27_9E,burrow,99,present,0
T27_9E-81,27,T27_9E,81,CAMROT,T27_9E,burrow,99,present,0
T3_1A-14,3,T3_1A,14,ACHMIL,T3_1A,burrow,99,present,0
T3_1A-17,3,T3_1A,17,ACHMIL,T3_1A,burrow,99,present,0
T3_1A-18,3,T3_1A,18,ACHMIL,T3_1A,burrow,99,present,0
T3_1A-22,3,T3_1A,22,ACHMIL,T3_1A,burrow,99,present,0
T3_1A-25,3,T3_1A,25,ACHMIL,T3_1A,burrow,99,present,0
T3_1C-63,3,T3_1C,63,ACHMIL,T3_1C,burrow,99,present,0
T3_1C-76,3,T3_1C,76,ACHMIL,T3_1C,burrow,99,present,0
T3_1C-80,3,T3_1C,80,ACHMIL,T3_1C,burrow,99,present,0
T3_1D-43,3,T3_1D,43,ACHMIL,T3_1D,burrow,99,present,0
T30_10A-62,30,T30_10A,62,CAMROT,T30_10A,burrow,99,present,0
T30_10A-89,30,T30_10A,89,CAMROT,T30_10A,burrow,99,present,0
T30_10B-18,30,T30_10B,18,ACHMIL,T30_10B,burrow,99,present,0
T30_10B-31,30,T30_10B,31,ACHMIL,T30_10B,burrow,99,present,0
T30_10B-32,30,T30_10B,32,ACHMIL,T30_10B,burrow,99,present,0
T30_10B-41,30,T30_10B,41,ACHMIL,T30_10B,burrow,99,present,0
T30_10B-49,30,T30_10B,49,ACHMIL,T30_10B,burrow,99,present,0
T30_10B-58,30,T30_10B,58,ACHMIL,T30_10B,burrow,99,present,0
T30_10B-59,30,T30_10B,59,ACHMIL,T30_10B,burrow,99,present,0
T30_10C-16,30,T30_10C,16,CAMROT,T30_10C,burrow,99,present,0
T30_10C-55,30,T30_10C,55,CAMROT,T30_10C,burrow,99,present,0
T30_10C-58,30,T30_10C,58,CAMROT,T30_10C,burrow,99,present,0
T30_10C-61,30,T30_10C,61,CAMROT,T30_10C,burrow,99,present,0
T30_10C-85,30,T30_10C,85,CAMROT,T30_10C,burrow,99,present,0
T30_10D-18,30,T30_10D,18,CAMROT,T30_10D,burrow,99,present,0
T30_10D-24,30,T30_10D,24,CAMROT,T30_10D,burrow,99,present,0
T30_10D-27,30,T30_10D,27,CAMROT,T30_10D,burrow,99,present,0
T33_11E-101,33,T33_11E,101,ACHMIL,T33_11E,burrow,99,present,0
T33_11E-106,33,T33_11E,106,ACHMIL,T33_11E,burrow,99,present,0
T33_11E-107,33,T33_11E,107,ACHMIL,T33_11E,burrow,99,present,0
T33_11E-95,33,T33_11E,95,ACHMIL,T33_11E,burrow,99,present,0
T33_11E-98,33,T33_11E,98,ACHMIL,T33_11E,burrow,99,present,0
T36_12B-12,36,T36_12B,12,ACHMIL,T36_12B,burrow,99,present,0
T36_12B-13,36,T36_12B,13,ACHMIL,T36_12B,burrow,99,present,0
T36_12B-94,36,T36_12B,94,ACHMIL,T36_12B,burrow,99,present,0
T6_2D-83,6,T6_2D,83,CAMROT,T6_2D,burrow,99,present,0
T6_2D-92,6,T6_2D,92,CAMROT,T6_2D,burrow,99,present,0
T6_2D-93,6,T6_2D,93,CAMROT,T6_2D,burrow,99,present,0
T6_2D-96,6,T6_2D,96,CAMROT,T6_2D,burrow,99,present,0
T6_2D-99,6,T6_2D,99,CAMROT,T6_2D,burrow,99,present,0
T9_3A-1,9,T9_3A,1,ACHMIL,T9_3A,burrow,99,present,0
T9_3A-11,9,T9_3A,11,ACHMIL,T9_3A,burrow,99,present,0
T9_3A-4,9,T9_3A,4,ACHMIL,T9_3A,burrow,99,present,0
T9_3A-8,9,T9_3A,8,ACHMIL,T9_3A,burrow,99,present,0
T9_3B-21,9,T9_3B,21,CAMROT,T9_3B,burrow,99,present,0
T9_3D-11,9,T9_3D,11,CAMROT,T9_3D,burrow,99,present,0
T9_3D-71,9,T9_3D,71,CAMROT,T9_3D,burrow,99,present,0
T9_3D-77,9,T9_3D,77,CAMROT,T9_3D,burrow,99,present,0
T9_3D-78,9,T9_3D,78,CAMROT,T9_3D,burrow,99,present,0
T21_7E-69,21,T21_7E,69,CAMROT,T21_7E,soil,29,absent,1
T27_9B-57,27,T27_9B,57,ACHMIL,T27_9B,soil,29,absent,1
T33_11C-23,33,T33_11C,23,CAMROT,T33_11C,soil,29,absent,1
T33_11C-26,33,T33_11C,26,CAMROT,T33_11C,soil,29,absent,1
T36_12A-55,36,T36_12A,55,ACHMIL,T36_12A,soil,29,absent,1
T6_2E-49,6,T6_2E,49,CAMROT,T6_2E,soil,29,absent,1
T9_3C-17,9,T9_3C,17,ACHMIL,T9_3C,soil,29,absent,1
T12_4A-2,12,T12_4A,2,ACHMIL,T12_4A,soil,29,absent,1
T18_6C-73,18,T18_6C,73,ACHMIL,T18_6C,soil,29,absent,1
T21_7E-38,21,T21_7E,38,CAMROT,T21_7E,soil,29,absent,1
T21_7E-42,21,T21_7E,42,CAMROT,T21_7E,soil,29,absent,1
T24_8A-42,24,T24_8A,42,ACHMIL,T24_8A,soil,29,absent,1
T3_1B-87,3,T3_1B,87,ACHMIL,T3_1B,soil,29,absent,1
T30_10E-109,30,T30_10E,109,CAMROT,T30_10E,soil,29,absent,1
T30_10E-34,30,T30_10E,34,CAMROT,T30_10E,soil,29,absent,1
T30_10E-37,30,T30_10E,37,CAMROT,T30_10E,soil,29,absent,1
T30_10E-40,30,T30_10E,40,CAMROT,T30_10E,soil,29,absent,1
T30_10E-41,30,T30_10E,41,CAMROT,T30_10E,soil,29,absent,1
T30_10E-43,30,T30_10E,43,CAMROT,T30_10E,soil,29,absent,1
T30_10E-44,30,T30_10E,44,CAMROT,T30_10E,soil,29,absent,1
T30_10E-46,30,T30_10E,46,CAMROT,T30_10E,soil,29,absent,1
T30_10E-47,30,T30_10E,47,CAMROT,T30_10E,soil,29,absent,1
T30_10E-49,30,T30_10E,49,CAMROT,T30_10E,soil,29,absent,1
T30_10E-50,30,T30_10E,50,CAMROT,T30_10E,soil,29,absent,1
T30_10E-52,30,T30_10E,52,CAMROT,T30_10E,soil,29,absent,1
T30_10E-55,30,T30_10E,55,CAMROT,T30_10E,soil,29,absent,1
T30_10E-56,30,T30_10E,56,CAMROT,T30_10E,soil,29,absent,1
T30_10E-58,30,T30_10E,58,CAMROT,T30_10E,soil,29,absent,1
T30_10E-59,30,T30_10E,59,CAMROT,T30_10E,soil,29,absent,1
T30_10E-61,30,T30_10E,61,CAMROT,T30_10E,soil,29,absent,1
T30_10E-62,30,T30_10E,62,CAMROT,T30_10E,soil,29,absent,1
T30_10E-64,30,T30_10E,64,CAMROT,T30_10E,soil,29,absent,1
T36_12A-52,36,T36_12A,52,ACHMIL,T36_12A,soil,29,absent,1
T15_5B-78,15,T15_5B,78,ACHMIL,T15_5B,soil,29,present,1
T15_5B-83,15,T15_5B,83,ACHMIL,T15_5B,soil,29,present,1
T15_5B-86,15,T15_5B,86,ACHMIL,T15_5B,soil,29,present,1
T15_5B-88,15,T15_5B,88,ACHMIL,T15_5B,soil,29,present,1
T18_6A-55,18,T18_6A,55,CAMROT,T18_6A,soil,29,present,1
T18_6A-56,18,T18_6A,56,CAMROT,T18_6A,soil,29,present,1
T24_8B-6,24,T24_8B,6,ACHMIL,T24_8B,soil,29,present,1
T24_8B-74,24,T24_8B,74,ACHMIL,T24_8B,soil,29,present,1
T24_8C-21,24,T24_8C,21,CAMROT,T24_8C,soil,29,present,1
T24_8D-20,24,T24_8D,20,ACHMIL,T24_8D,soil,29,present,1
T24_8D-24,24,T24_8D,24,ACHMIL,T24_8D,soil,29,present,1
T24_8D-71,24,T24_8D,71,ACHMIL,T24_8D,soil,29,present,1
T24_8D-81,24,T24_8D,81,ACHMIL,T24_8D,soil,29,present,1
T24_8D-84,24,T24_8D,84,ACHMIL,T24_8D,soil,29,present,1
T27_9D-39,27,T27_9D,39,ACHMIL,T27_9D,soil,29,present,1
T27_9E-64,27,T27_9E,64,CAMROT,T27_9E,soil,29,present,1
T27_9E-74,27,T27_9E,74,CAMROT,T27_9E,soil,29,present,1
T3_1A-89,3,T3_1A,89,ACHMIL,T3_1A,soil,29,present,1
T3_1A-90,3,T3_1A,90,ACHMIL,T3_1A,soil,29,present,1
T3_1A-92,3,T3_1A,92,ACHMIL,T3_1A,soil,29,present,1
T3_1D-6,3,T3_1D,6,ACHMIL,T3_1D,soil,29,present,1
T3_1D-69,3,T3_1D,69,ACHMIL,T3_1D,soil,29,present,1
T3_1D-72,3,T3_1D,72,ACHMIL,T3_1D,soil,29,present,1
T3_1D-9,3,T3_1D,9,ACHMIL,T3_1D,soil,29,present,1
T30_10A-39,30,T30_10A,39,CAMROT,T30_10A,soil,29,present,1
T30_10B-33,30,T30_10B,33,ACHMIL,T30_10B,soil,29,present,1
T30_10B-73,30,T30_10B,73,ACHMIL,T30_10B,soil,29,present,1
T30_10C-111,30,T30_10C,111,CAMROT,T30_10C,soil,29,present,1
T33_11E-52,33,T33_11E,52,ACHMIL,T33_11E,soil,29,present,1
T33_11E-70,33,T33_11E,70,ACHMIL,T33_11E,soil,29,present,1
T33_11E-81,33,T33_11E,81,ACHMIL,T33_11E,soil,29,present,1
T36_12B-100,36,T36_12B,100,ACHMIL,T36_12B,soil,29,present,1
T36_12B-103,36,T36_12B,103,ACHMIL,T36_12B,soil,29,present,1
T36_12B-38,36,T36_12B,38,ACHMIL,T36_12B,soil,29,present,1
T6_2B-105,6,T6_2B,105,ACHMIL,T6_2B,soil,29,present,1
T6_2B-57,6,T6_2B,57,ACHMIL,T6_2B,soil,29,present,1
T6_2B-87,6,T6_2B,87,ACHMIL,T6_2B,soil,29,present,1
T6_2B-90,6,T6_2B,90,ACHMIL,T6_2B,soil,29,present,1
T6_2D-42,6,T6_2D,42,CAMROT,T6_2D,soil,29,present,1
T6_2D-53,6,T6_2D,53,CAMROT,T6_2D,soil,29,present,1
T9_3A-107,9,T9_3A,107,ACHMIL,T9_3A,soil,29,present,1
T9_3A-87,9,T9_3A,87,ACHMIL,T9_3A,soil,29,present,1
T9_3A-97,9,T9_3A,97,ACHMIL,T9_3A,soil,29,present,1
T12_4B-45,12,T12_4B,45,CAMROT,T12_4B,soil,29,present,1
T15_5B-80,15,T15_5B,80,ACHMIL,T15_5B,soil,29,present,1
T15_5B-81,15,T15_5B,81,ACHMIL,T15_5B,soil,29,present,1
T18_6A-51,18,T18_6A,51,CAMROT,T18_6A,soil,29,present,1
T18_6A-54,18,T18_6A,54,CAMROT,T18_6A,soil,29,present,1
T18_6A-81,18,T18_6A,81,CAMROT,T18_6A,soil,29,present,1
T21_7C-48,21,T21_7C,48,ACHMIL,T21_7C,soil,29,present,1
T24_8C-18,24,T24_8C,18,CAMROT,T24_8C,soil,29,present,1
T24_8D-23,24,T24_8D,23,ACHMIL,T24_8D,soil,29,present,1
T27_9E-65,27,T27_9E,65,CAMROT,T27_9E,soil,29,present,1
T3_1A-2,3,T3_1A,2,ACHMIL,T3_1A,soil,29,present,1
T3_1A-3,3,T3_1A,3,ACHMIL,T3_1A,soil,29,present,1
T3_1D-21,3,T3_1D,21,ACHMIL,T3_1D,soil,29,present,1
T3_1D-50,3,T3_1D,50,ACHMIL,T3_1D,soil,29,present,1
T3_1D-53,3,T3_1D,53,ACHMIL,T3_1D,soil,29,present,1
T3_1D-56,3,T3_1D,56,ACHMIL,T3_1D,soil,29,present,1
T3_1D-63,3,T3_1D,63,ACHMIL,T3_1D,soil,29,present,1
T33_11E-82,33,T33_11E,82,ACHMIL,T33_11E,soil,29,present,1
T36_12B-76,36,T36_12B,76,ACHMIL,T36_12B,soil,29,present,1
T36_12B-81,36,T36_12B,81,ACHMIL,T36_12B,soil,29,present,1
T6_2B-43,6,T6_2B,43,ACHMIL,T6_2B,soil,29,present,1
T6_2D-56,6,T6_2D,56,CAMROT,T6_2D,soil,29,present,1
T6_2D-65,6,T6_2D,65,CAMROT,T6_2D,soil,29,present,1
T6_2D-68,6,T6_2D,68,CAMROT,T6_2D,soil,29,present,1
T12_4E-15,12,T12_4E,15,CAMROT,T12_4E,crack,29,absent,1
T15_5A-51,15,T15_5A,51,ACHMIL,T15_5A,crack,29,absent,1
T24_8E-52,24,T24_8E,52,CAMROT,T24_8E,crack,29,absent,1
T30_10E-42,30,T30_10E,42,CAMROT,T30_10E,crack,29,absent,1
T6_2A-62,6,T6_2A,62,ACHMIL,T6_2A,crack,29,absent,1
T6_2A-63,6,T6_2A,63,ACHMIL,T6_2A,crack,29,absent,1
T6_2C-16,6,T6_2C,16,CAMROT,T6_2C,crack,29,absent,1
T12_4A-91,12,T12_4A,91,ACHMIL,T12_4A,crack,29,absent,1
T12_4E-39,12,T12_4E,39,CAMROT,T12_4E,crack,29,absent,1
T18_6C-109,18,T18_6C,109,ACHMIL,T18_6C,crack,29,absent,1
T21_7D-96,21,T21_7D,96,ACHMIL,T21_7D,crack,29,absent,1
T21_7D-99,21,T21_7D,99,ACHMIL,T21_7D,crack,29,absent,1
T24_8E-59,24,T24_8E,59,CAMROT,T24_8E,crack,29,absent,1
T27_9B-62,27,T27_9B,62,ACHMIL,T27_9B,crack,29,absent,1
T30_10E-110,30,T30_10E,110,CAMROT,T30_10E,crack,29,absent,1
T30_10E-45,30,T30_10E,45,CAMROT,T30_10E,crack,29,absent,1
T30_10E-48,30,T30_10E,48,CAMROT,T30_10E,crack,29,absent,1
T30_10E-60,30,T30_10E,60,CAMROT,T30_10E,crack,29,absent,1
T30_10E-63,30,T30_10E,63,CAMROT,T30_10E,crack,29,absent,1
